                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9999426439628114E+000          1.2000007990855401E+000          5.2415098789099136E+002                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260414" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index                       Omega_star                        Omega_orb                   beta_accretion                    eta_accretion                           f_conv                vwind_over_vorbit         angular_momentum_j_orbit               wind_mass_transfer 
                              10          2.5958682111999997E+003          5.2354772818502101E+002          4.0283086922493686E+002          1.4598015903708673E+001          2.4329311991838566E+001          1.7071505408741723E+002          1.3521797797463893E+002         -3.6444076635647360E-001         -1.0000000000000000E+000          1.9999426117613961E+000          1.2000008081934761E+000         -3.9405078440821200E+001         -1.0903312120672995E+001         -1.1451767127506573E+001         -9.8999999999999986E+001         -1.2668863485916024E+001         -1.1058214080658738E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284271225999424E-001          1.6269043614345436E+053         -7.4303528697588468E+038          0.0000000000000000E+000         -1.2505748763865105E+027         -3.6072043759320358E+034         -7.4299921493087473E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.3600945162077071E-007          1.3890243095607614E-007          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          3.8536206586092847E-001          1.6269043614345436E+053         -2.3616257599020791E+014 
                              20          1.2301195066932327E+004          5.2104701115480998E+002          4.0154709876841542E+002          1.4621333299800794E+001          2.4368170900099582E+001          1.7017100371410265E+002          1.3478705866975804E+002         -3.3658171182861335E-001         -1.0000000000000000E+000          1.9999424847389811E+000          1.2000008441208407E+000         -3.4483120482382056E+001         -1.0865377977285078E+001         -1.1413832985648979E+001         -9.8999999999999986E+001         -1.2630929317300271E+001         -1.1020279937270821E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284271126334048E-001          1.6243098932807246E+053         -9.5570537105492217E+038          0.0000000000000000E+000         -1.2636110579531506E+027         -3.9306239261392949E+034         -9.5566606481439717E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.3682415579641872E-007          1.3956908035083943E-007          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          3.8479159252303752E-001          1.6243098932807246E+053         -2.5771827791563906E+014 
                              30          2.1477381549735328E+004          5.1872400456864307E+002          4.0035271632518322E+002          1.4643127819590342E+001          2.4404491686896844E+001          1.6966483487439592E+002          1.3438614424718136E+002         -3.1588018214506319E-001         -1.0000000000000000E+000          1.9999423542610721E+000          1.2000008810255660E+000         -3.0886810234617666E+001         -1.0833916323545138E+001         -1.1382371333600796E+001         -9.8999999999999986E+001         -1.2599467635671246E+001         -1.0988818283530881E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284271016155099E-001          1.6218923463796510E+053         -7.1907628861345554E+038          0.0000000000000000E+000         -1.2775076835315000E+027         -4.2193402579952585E+034         -7.1903409520959810E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.3857073649702586E-007          1.4019411387545887E-007          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          3.8419082523915116E-001          1.6218923463796510E+053         -2.7708108172211984E+014 
                              40          2.9217946736898473E+004          5.1751846848455818E+002          3.9973218148216830E+002          1.4654489826410328E+001          2.4423425722535587E+001          1.6940185638373458E+002          1.3417785251936581E+002         -3.0708119680431317E-001         -1.0000000000000000E+000          1.9999422383550589E+000          1.2000009138087366E+000         -2.9365759432285575E+001         -1.0819567937818329E+001         -1.1368022949363130E+001         -9.8999999999999986E+001         -1.2585119225395511E+001         -1.0974469897804074E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284270919171800E-001          1.6206348878159054E+053         -3.1193677639276796E+038          0.0000000000000000E+000         -1.2850832806912405E+027         -4.3573866956065870E+034         -3.1189320252452680E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.3988531005798369E-007          1.4052068978210830E-007          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          3.8386646084402726E-001          1.6206348878159054E+053         -2.8638829253661631E+014 
                              50          3.6071273935545738E+004          5.1776245414344817E+002          3.9985780517075221E+002          1.4652188163480984E+001          2.4419587880027429E+001          1.6945509155309324E+002          1.3422002304578118E+002         -3.1795143525285241E-001         -1.0000000000000000E+000          1.9999421353077624E+000          1.2000009429549134E+000         -3.0631844886889915E+001         -1.0832701069908859E+001         -1.1381156082819302E+001         -9.8999999999999986E+001         -1.2598252334973022E+001         -1.0987603029894602E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284270830231606E-001          1.6208895005514019E+053          6.8539218360598378E+038          0.0000000000000000E+000         -1.2847419763197608E+027         -4.2277513951217411E+034          6.8543446112121977E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4199441775330618E-007          1.4045447209326318E-007          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          3.8388102823990122E-001          1.6208895005514019E+053         -2.7785750269992188E+014 
                              60          3.9279582113739183E+004          5.1922900126694981E+002          4.0061250491041056E+002          1.4638380516780442E+001          2.4396575011534551E+001          1.6977492335566160E+002          1.3447335373681204E+002         -3.5192077754027484E-001         -1.0000000000000000E+000          1.9999420902975082E+000          1.2000009556857354E+000         -3.6274853771942723E+001         -1.0882919355976876E+001         -1.1431374369541626E+001         -9.8999999999999986E+001         -1.2648470610254634E+001         -1.1037821315962619E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284270787618693E-001          1.6224184182160832E+053          2.7034747393322072E+039          0.0000000000000000E+000         -1.2763086738738316E+027         -3.7696388979116578E+034          2.7035124357224626E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4890162844241668E-007          1.4005776254597534E-007          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          3.8424236684506996E-001          1.6224184182160832E+053         -2.4751632146917706E+014 
                              70          3.9737281162956649E+004          5.1968394901429281E+002          4.0084648133209237E+002          1.4634107668873922E+001          2.4389453705798211E+001          1.6987407969136174E+002          1.3455189260033040E+002         -3.6597388712567808E-001         -1.0000000000000000E+000          1.9999420844776667E+000          1.2000009573318349E+000         -3.9579040009256296E+001         -1.0908278812683362E+001         -1.1456733826345690E+001         -9.8999999999999986E+001         -1.2673830065352499E+001         -1.1063180772669105E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284270781263660E-001          1.6228921317024900E+053          3.9560576880590603E+039          0.0000000000000000E+000         -1.2730657790236073E+027         -3.5571168542377985E+034          3.9560932592288756E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.5549339065351031E-007          1.3993515155579746E-007          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          3.8438204088481459E-001          1.6228921317024900E+053         -2.3347715105941903E+014 
                              80          3.9748434472276858E+004          5.1969747271303368E+002          4.0085343543094604E+002          1.4633980731067917E+001          2.4389242146613956E+001          1.6987702675402460E+002          1.3455422688177708E+002         -3.6636344774203861E-001         -1.0000000000000000E+000          1.9999420843400464E+000          1.2000009573707602E+000         -3.9681881173036899E+001         -1.0909023336950899E+001         -1.1457478350615512E+001         -9.8999999999999986E+001         -1.2674574589582383E+001         -1.1063925296936642E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284270781114906E-001          1.6229062090071805E+053          4.0146346963434818E+039          0.0000000000000000E+000         -1.2729658475864188E+027         -3.5510638266465489E+034          4.0146702069830213E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.5580652427005801E-007          1.3993151012798174E-007          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          3.8438635146664119E-001          1.6229062090071805E+053         -2.3307723695343416E+014 
                              90          3.9752017883965818E+004          5.1970183748985471E+002          4.0085567985505185E+002          1.4633939762801134E+001          2.4389173867408413E+001          1.6987797791371693E+002          1.3455498026731533E+002         -3.6648812525408087E-001         -1.0000000000000000E+000          1.9999420842958719E+000          1.2000009573832544E+000         -3.9708507922641864E+001         -1.0909215626775005E+001         -1.1457670640440217E+001         -9.8999999999999986E+001         -1.2674766879396641E+001         -1.1064117586760750E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.8284270781075993E-001          1.6229107524083904E+053          4.0200731125270388E+039          0.0000000000000000E+000         -1.2729394787967125E+027         -3.5495023963470098E+034          4.0201086075522750E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.5585149672902443E-007          1.3993033489678595E-007          2.9999999999999999E-001          5.9999999999999998E-001          1.0000000000000000E+000          3.8438748895936931E-001          1.6229107524083904E+053         -2.3297406166050962E+014 
