# Initial mass = 0.900, Z =  0.0002, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.731, Mass expelled =   0.1690
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
  p   1  12.000000  0.000000  0.000000  7.25246E-01 -5.15972E-03  1.22573E-01
 he   2  10.987064  0.057064  1.863837  2.79560E-01  4.96430E-03  4.72480E-02
  c   6   8.024382 -0.445619  1.361155  9.14083E-04  1.47753E-04  1.54488E-04
  n   7   6.688660 -1.181340  0.625433  4.92073E-05  6.34359E-06  8.31646E-06
  o   8   7.059588 -1.670411  0.136362  1.32040E-04  6.21067E-06  2.23159E-05
  f   9   3.762792 -0.697208  1.109565  7.91635E-08  1.23383E-08  1.33793E-08
 ne  10   6.709750 -1.260250  0.546524  7.44212E-05  8.99958E-06  1.25778E-05
 na  11   4.993926 -1.316074  0.490699  1.63114E-06  1.86489E-07  2.75676E-07
 mg  12   5.857394 -1.782606  0.024167  1.25926E-05  1.12481E-07  2.12825E-06
 al  13   4.758666 -1.711334  0.095439  1.11369E-06  3.69278E-08  1.88223E-07
 si  14   5.747219 -1.802782  0.003992  1.12910E-05  1.48806E-08  1.90828E-06
  p  15   3.693811 -1.776188  0.030585  1.10112E-07  1.24190E-09  1.86099E-08
  s  16   5.353652 -1.806348  0.000425  5.20844E-06 -3.34580E-10  8.80271E-07
 cl  17   3.428255 -1.801745  0.005028  6.83807E-08  1.17545E-10  1.15569E-08
 ar  18   4.633383 -1.806617  0.000156  1.23567E-06 -2.05603E-10  2.08839E-07
  k  19   3.274901 -1.805099  0.001675  5.29762E-08  3.41212E-11  8.95343E-09
 ca  20   4.483175 -1.806825 -0.000051  8.77216E-07 -2.13973E-10  1.48257E-07
 sc  21   1.258495 -1.791505  0.015269  5.86554E-10  3.29471E-12  9.91326E-11
 ti  22   3.105927 -1.804073  0.002700  4.39530E-08  3.59996E-11  7.42843E-09
  v  23   2.152319 -1.807681 -0.000908  5.20500E-09 -8.29836E-13  8.79689E-10
 cr  24   3.814156 -1.825844 -0.019071  2.43866E-07 -3.51008E-11  4.12154E-08
 mn  25   3.673777 -1.806223  0.000550  1.86498E-07 -3.29337E-12  3.15198E-08
 fe  26   5.733227 -1.806773  0.000000  2.17388E-05 -4.98630E-09  3.67405E-06
 co  27   3.085391 -1.784609  0.022164  5.16149E-08  4.22809E-10  8.72335E-09
 ni  28   4.397431 -1.802568  0.004205  1.05449E-06  1.47608E-09  1.78218E-07
 cu  29   2.535204 -1.714796  0.091977  1.56790E-08  5.02846E-10  2.64988E-09
 zn  30   2.874018 -1.755982  0.050791  3.52112E-08  6.49560E-10  5.95099E-09
 ga  31   1.497243 -1.582757  0.224016  1.57632E-09  1.07144E-10  2.66412E-10
 ge  32   1.971311 -1.608689  0.198084  4.89229E-09  3.42052E-10  8.26839E-10
 as  33   0.642867 -1.657133  0.149640  2.36865E-10  1.16298E-11  4.00323E-11
