                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9999152983921207E+000          1.0000046302728574E+000          1.3240986434197553E+003                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260417" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index                       Omega_star                        Omega_orb                   beta_accretion                    eta_accretion                           f_conv                vwind_over_vorbit         angular_momentum_j_orbit               wind_mass_transfer 
                              10          1.8070458033695281E+003          1.3255637724260914E+003          7.3238835067652747E+002          9.3179695200376660E+000          1.8635063062048740E+001          3.2225091257434241E+002          2.3494426002319119E+002         -5.8971298499845692E-001         -1.0000000000000000E+000          1.9999152620338669E+000          1.0000046360047556E+000         -7.8417563549533966E+001         -1.0674442228964583E+001         -1.1476869257704015E+001         -9.8999999999999986E+001         -1.2693965617128239E+001         -1.0753884039605389E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.5760608142339966E-001          1.8880010074155453E+053          1.5212511248009842E+039          0.0000000000000000E+000         -1.0386098162318046E+026         -6.3675249366263467E+034          1.5213148000504545E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4026039680410968E-007          5.4861224845736427E-008          1.6716649404847059E-001          4.0261001507596272E-001          7.7103626151444715E-001          5.3658452429469794E-001          1.8880010074155453E+053         -2.2289942443945238E+014 
                              20          4.0174880764880577E+003          1.3284401687612362E+003          7.3344745784000406E+002          9.3112395982166465E+000          1.8621603233099684E+001          3.2271691761441730E+002          2.3528401500004415E+002         -5.7392765569006599E-001         -1.0000000000000000E+000          1.9999152115624794E+000          1.0000046439544230E+000         -7.1232154229844227E+001         -1.0616097889660134E+001         -1.1419036256665528E+001         -9.8999999999999986E+001         -1.2636132608657476E+001         -1.0695437136985756E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.5742062524329328E-001          1.8893656145802728E+053          2.2050650196692101E+039          0.0000000000000000E+000         -1.0335617281519710E+026         -7.2852741628804845E+034          2.2051378724109424E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.2538393952845236E-007          5.4742436939590092E-008          1.6696978831737028E-001          4.0235614292514160E-001          1.0000000000000000E+000          5.3695813907667200E-001          1.8893656145802728E+053         -2.5464898444866303E+014 
                              30          6.2049603181674238E+003          1.3317573618420738E+003          7.3466792060653347E+002          9.3035024192055431E+000          1.8606128910851965E+001          3.2325391885865679E+002          2.3567553179377975E+002         -5.6088513226408820E-001         -1.0000000000000000E+000          1.9999151549721936E+000          1.0000046528559532E+000         -6.5843508515328224E+001         -1.0564934342103989E+001         -1.1368483955820492E+001         -9.8999999999999986E+001         -1.2585580299415881E+001         -1.0644151176711494E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.5719921981240717E-001          1.8909368997130764E+053          2.3186774049547570E+039          0.0000000000000000E+000         -1.0275625994943201E+026         -8.1990846879352599E+034          2.3187593958017392E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.1293787402977232E-007          5.4606082346593500E-008          1.6673495262031277E-001          4.0205270930165660E-001          1.0000000000000000E+000          5.3740486264065812E-001          1.8909368997130764E+053         -2.8608444822313781E+014 
                              40          8.1187198456682954E+003          1.3347420981067844E+003          7.3576519964105103E+002          9.2965626215515069E+000          1.8592249297010607E+001          3.2373671931679104E+002          2.3602753218591928E+002         -5.5059407467209276E-001         -1.0000000000000000E+000          1.9999150999740918E+000          1.0000046614954221E+000         -6.1915718840252040E+001         -1.0522803083914926E+001         -1.1326912362901590E+001         -9.8999999999999986E+001         -1.2544008698204111E+001         -1.0601908017071235E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.5699677128124914E-001          1.8923484764470422E+053          2.3436607624764091E+039          0.0000000000000000E+000         -1.0221031812499090E+026         -9.0373034645575965E+034          2.3437511355111570E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0342340997341308E-007          5.4483972798625515E-008          1.6652022363463689E-001          4.0177492264982129E-001          1.0000000000000000E+000          5.3781399501764438E-001          1.8923484764470422E+053         -3.1482255794025575E+014 
                              50          9.5665955943390400E+003          1.3369981795262993E+003          7.3659406022414237E+002          9.2913307445250233E+000          1.8581785483786650E+001          3.2410141606006408E+002          2.3629342573096190E+002         -5.4319249217510146E-001         -1.0000000000000000E+000          1.9999150547431546E+000          1.0000046685926354E+000         -5.9231557288618895E+001         -1.0491320439799752E+001         -1.1295858392259587E+001         -9.8999999999999986E+001         -1.2512954720647466E+001         -1.0570339779411865E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.5684188295016468E-001          1.8934140514712028E+053          2.3166729099471489E+039          0.0000000000000000E+000         -1.0179430596472257E+026         -9.7191908859412594E+034          2.3167701018561101E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          9.6784408317827315E-008          5.4392035292221519E-008          1.6635593976113527E-001          4.0156218011139955E-001          1.0000000000000000E+000          5.3812743754858661E-001          1.8934140514712028E+053         -3.3815811527468969E+014 
                              60          1.0606689782979831E+004          1.3385958401466748E+003          7.3718074179517714E+002          9.2876328746260253E+000          1.8574389671479537E+001          3.2435955448663725E+002          2.3648162978946803E+002         -5.3802236566645167E-001         -1.0000000000000000E+000          1.9999150202216442E+000          1.0000046740049560E+000         -5.7467690659382384E+001         -1.0469276224528151E+001         -1.1274114158504743E+001         -9.8999999999999986E+001         -1.2491210481669356E+001         -1.0548235726864410E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.5673358449770594E-001          1.8941679202325799E+053          2.2799543617053891E+039          0.0000000000000000E+000         -1.0150428826431296E+026         -1.0227044588415527E+035          2.2800566321513748E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          9.2448853140868652E-008          5.4327116509238495E-008          1.6624107195197504E-001          4.0141331932543300E-001          1.0000000000000000E+000          5.3834681744717716E-001          1.8941679202325799E+053         -3.5552000906931594E+014 
                              70          1.1593686298900839E+004          1.3400871091652373E+003          7.3772814426877085E+002          9.2841865666979633E+000          1.8567496961556760E+001          3.2460041011308630E+002          2.3665723342681562E+002         -5.3322089578236676E-001         -1.0000000000000000E+000          1.9999149858462788E+000          1.0000046793908401E+000         -5.5919545638179095E+001         -1.0449000147576536E+001         -1.1254112370742229E+001         -9.8999999999999986E+001         -1.2471208688808236E+001         -1.0527904980855036E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.5663462686261237E-001          1.8948710451634654E+053          2.2368189198316815E+039          0.0000000000000000E+000         -1.0123990164835684E+026         -1.0717547775001749E+035          2.2369260953095329E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          8.8707887487165285E-008          5.4266660479802822E-008          1.6613611165143308E-001          4.0127721851403036E-001          1.0000000000000000E+000          5.3854743420549755E-001          1.8948710451634654E+053         -3.7227668361437244E+014 
                              80          1.2561710086379671E+004          1.3415178501381233E+003          7.3825313762568283E+002          9.2808849489358369E+000          1.8560893607320246E+001          3.2483140568522873E+002          2.3682564843863008E+002         -5.2858580494932494E-001         -1.0000000000000000E+000          1.9999149505390112E+000          1.0000046849193180E+000         -5.4468903074884651E+001         -1.0429147812144665E+001         -1.1234523168610394E+001         -9.8999999999999986E+001         -1.2451619481441744E+001         -1.0508000238769579E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.5653975275194743E-001          1.8955451401985643E+053          2.1801998436334006E+039          0.0000000000000000E+000         -1.0098697698274997E+026         -1.1220547201960618E+035          2.1803120491055212E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          8.5233359530994775E-008          5.4208784593468436E-008          1.6603548258492390E-001          4.0114666268817245E-001          1.0000000000000000E+000          5.3873991482618666E-001          1.8955451401985643E+053         -3.8945298674387712E+014 
                              90          1.3509887341501177E+004          1.3428798710068993E+003          7.3875274139842213E+002          9.2777462790178209E+000          1.8554616123147447E+001          3.2505122979999942E+002          2.3698591871251816E+002         -5.2409910307216767E-001         -1.0000000000000000E+000          1.9999149143617012E+000          1.0000046905806885E+000         -5.3108928556642020E+001         -1.0409734762362078E+001         -1.1215360661416673E+001         -9.8999999999999986E+001         -1.2432456968885088E+001         -1.0488537325325439E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.5644947169649714E-001          1.8961864112833548E+053          2.1111698182056728E+039          0.0000000000000000E+000         -1.0074679757009651E+026         -1.1735188930636451E+035          2.1112871700950799E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          8.2009915000473201E-008          5.4153803133487260E-008          1.6593972519016936E-001          4.0102236259590918E-001          1.0000000000000000E+000          5.3892320677191041E-001          1.8961864112833548E+053         -4.0702168356035219E+014 
